3,4,3,4,3,4,3,2,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,2,4,3,0,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,2,4,3,4,3,3,3,3,3,1,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,0,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,1,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,1,4,3,3,3,3,4,3,4,3,4,3,4,3,3,0,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,1,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,2,4,3,3,4,3,0,1,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,0,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,1,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,0,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,1,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,1,3,3,2,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,0,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,1,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,0,3,3,4,4,3,4,3,3,4,3,4,3,2,0,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,1,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,2,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,2,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,2,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,0,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,5,3,4,3,0,3,3,4,3,0,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,3,4,3,4,2,3,4,3,4,3,3,4,3,2,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,5,4,3,3,3,3,4,3,4,3,4,3,4,3,3,2,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,0,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,2,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,0,3,4,3,4,3,4,4,3,5,3,3,3,4,3,3,4,3,3,2,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,1,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,0,3,2,4,3,3,3,3,3,0,3,3,4,4,3,4,3,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,1,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,2,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,2,3,3,3,4,3,3,4,3,3,2,4,3,3,4,3,4,3,4,3,3,3,3,2,3,4,3,4,3,3,4,3,4,3,2,4,3,5,3,4,3,1,3,4,3,4,3,4,3,4,3,3,2,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,1,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,5,3,3,4,3,3,3,3,3,0,3,3,4,4,3,4,2,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,2,3,3,3,1,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,2,4,3,2,3,4,3,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,1,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,2,3,4,3,3,4,3,4,3,3,4,3,4,2,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,3,2,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,2,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,1,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,1,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,10,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,7,3,3,4,3,3,3,3,3,0,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,1,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,2,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,7,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,1,3,3,4,3,2,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,2,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,7,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,1,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,1,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,1,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,0,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,1,3,4,3,1,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,0,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,3,4,3,3,1,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,0,1,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,2,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,1,3,1,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,0,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,1,4,3,4,3,4,4,3,3,4,3,4,3,1,3,3,4,3,4,3,4,3,2,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,0,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,0,4,3,3,3,3,4,3,4,3,4,3,4,1,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,1,3,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,2,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,1,4,3,4,3,4,4,3,3,4,3,4,3,1,3,3,4,3,4,3,4,3,3,3,3,3,1,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,1,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,1,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,0,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,1,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
3,4,3,4,3,4,3,3,4,3,4,3,3,4,3,4,4,3,4,3,4,4,3,3,1,3,4,3,3,3,3,3,1,3,3,4,4,3,4,3,3,4,3,4,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,4,3,1,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,4,3,1,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,4,3,4,3
